time,mse_pose,mse_landmarks
5.12897,0.05143108,0.2576839
5.133455,0.05159307,0.2576839
5.137903,0.05166662,0.2576839
5.142363,0.05167904,0.2576839
5.146874,0.05164066,0.2576839
5.151491,0.05153658,0.2576839
5.155876,0.05187702,0.2576839
5.160359,0.05178583,0.2576839
5.164888,0.05176711,0.2576839
5.169355,0.05189309,0.2576839
5.173793,0.05197885,0.2576839
5.178407,0.05179777,0.2576839
5.182954,0.04376759,0.2650935
5.188432,0.04277187,0.2650935
5.192983,0.04394805,0.2650935
5.197602,0.04395722,0.2650935
5.202199,0.04407663,0.2650935
5.206658,0.04433128,0.2650935
5.211063,0.04448806,0.2650935
5.215708,0.04430814,0.2650935
5.220156,0.04463995,0.2650935
5.224672,0.04466385,0.2650935
5.22931,0.04463182,0.2650935
5.233853,0.04485191,0.2650935
5.238306,0.04506991,0.2650935
5.242803,0.04513161,0.2650935
5.247374,0.04482118,0.2694482
5.252753,0.04403942,0.2694482
5.257176,0.0452524,0.2694482
5.261785,0.04516659,0.2694482
5.266463,0.04522043,0.2694482
5.271214,0.04527365,0.2694482
5.275686,0.04572477,0.2694482
5.280268,0.04573575,0.2694482
5.284883,0.04583799,0.2694482
5.289285,0.04621806,0.2694482
5.293757,0.04627906,0.2694482
5.298295,0.04635049,0.2694482
5.303166,0.04613459,0.2694482
5.308021,0.04631421,0.2694482
5.313042,0.04629906,0.2694482
5.317777,0.05217391,0.2670798
5.323276,0.05141727,0.2670798
5.327868,0.05266345,0.2670798
5.332474,0.05279467,0.2670798
5.336995,0.0530483,0.2670798
5.341581,0.0531225,0.2670798
5.346173,0.05327076,0.2670798
5.351158,0.05297063,0.2670798
5.355478,0.0539236,0.2670798
5.359861,0.05400285,0.2670798
5.364396,0.05398561,0.2670798
5.368967,0.05410995,0.2670798
5.373407,0.05443296,0.2670798
5.378102,0.05430606,0.2670798
5.382765,0.05573629,0.2659071
5.388315,0.05491928,0.2659071
5.392862,0.05629558,0.2659071
5.397357,0.05655194,0.2659071
5.401886,0.0567104,0.2659071
5.406367,0.05696422,0.2659071
5.410762,0.05726368,0.2659071
5.415307,0.05729321,0.2659071
5.41975,0.05761634,0.2659071
5.424191,0.05782666,0.2659071
5.428796,0.05785181,0.2659071
5.433372,0.05810383,0.2659071
5.437903,0.05837315,0.2659071
5.442498,0.05852534,0.2659071
5.447069,0.05598913,0.2688761
5.452488,0.05533888,0.2688761
5.456951,0.0566619,0.2688761
5.461571,0.05675071,0.2688761
5.466316,0.05688505,0.2688761
5.471244,0.05697043,0.2688761
5.475777,0.05767744,0.2688761
5.480444,0.0578098,0.2688761
5.484956,0.05825532,0.2688761
5.489425,0.05857723,0.2688761
5.4939,0.05884748,0.2688761
5.498461,0.05904163,0.2688761
5.502887,0.05946841,0.2688761
5.507369,0.05969558,0.2688761
5.511971,0.05986362,0.2688761
5.516563,0.05292733,0.2706354
5.522042,0.05249541,0.2706354
5.526562,0.05373049,0.2706354
5.53108,0.05407089,0.2706354
5.535387,0.0545968,0.2706354
5.539875,0.05477015,0.2706354
5.54436,0.05511978,0.2706354
5.549002,0.05533761,0.2706354
5.55335,0.05595009,0.2706354
5.557703,0.05629195,0.2706354
5.562413,0.05634303,0.2706354
5.567055,0.05678127,0.2706354
5.571445,0.05736704,0.2706354
5.576006,0.05758861,0.2706354
5.580468,0.05648703,0.2768445
5.586024,0.05589374,0.2768445
5.590462,0.057245,0.2768445
5.595072,0.05743435,0.2768445
5.600019,0.05750531,0.2768445
5.605058,0.05780852,0.2768445
5.609564,0.05863428,0.2768445
5.614216,0.05886804,0.2768445
5.619371,0.05882871,0.2768445
5.624073,0.05960009,0.2768445
5.629378,0.059499,0.2768445
5.634689,0.05992294,0.2768445
5.63947,0.06076934,0.2768445
5.645009,0.06057845,0.2768445
5.650004,0.06105538,0.2672915
5.655879,0.06070696,0.2672915
5.660604,0.06199221,0.2672915
5.665471,0.06220408,0.2672915
5.670091,0.06272807,0.2672915
5.674762,0.06300908,0.2672915
5.679466,0.06330767,0.2672915
5.684077,0.06370803,0.2672915
5.688828,0.06392811,0.2672915
5.69348,0.06433922,0.2672915
5.698077,0.06471076,0.2672915
5.702796,0.06495267,0.2672915
5.707323,0.06543319,0.2672915
5.71176,0.06582696,0.2672915
5.716295,0.06524181,0.2676374
5.721698,0.06501669,0.2676374
5.726158,0.06606036,0.2676374
5.730711,0.06634969,0.2676374
5.735264,0.06671013,0.2676374
5.739881,0.06703123,0.2676374
5.744512,0.06739174,0.2676374
5.749173,0.06774507,0.2676374
5.753648,0.06824011,0.2676374
5.758216,0.06854585,0.2676374
5.762983,0.0687988,0.2676374
5.767558,0.06930729,0.2676374
5.772141,0.06968148,0.2676374
5.776671,0.07009418,0.2676374
5.78118,0.08831654,0.2595214
5.786788,0.08808602,0.2595214
5.791269,0.08936308,0.2595214
5.795767,0.08981725,0.2595214
5.800395,0.0902054,0.2595214
5.804962,0.09072542,0.2595214
5.809501,0.09122285,0.2595214
5.813993,0.09172992,0.2595214
5.818581,0.0921502,0.2595214
5.823144,0.09265357,0.2595214
5.827691,0.09315164,0.2595214
5.832396,0.0935526,0.2595214
5.836977,0.09412938,0.2595214
5.8415,0.09465865,0.2595214
5.846068,0.09512808,0.2595214
5.851058,0.09563453,0.2511102
5.85652,0.09587885,0.2511102
5.86107,0.09694084,0.2511102
5.865661,0.09738566,0.2511102
5.870191,0.09789201,0.2511102
5.874712,0.09836607,0.2511102
5.879263,0.09881979,0.2511102
5.884001,0.09919895,0.2511102
5.888475,0.0998306,0.2511102
5.892859,0.1003476,0.2511102
5.898109,0.1003856,0.2511102
5.903274,0.1009841,0.2511102
5.907844,0.1018147,0.2511102
5.912526,0.1022524,0.2511102
5.917164,0.09763725,0.2600732
5.922668,0.0978789,0.2600732
5.927254,0.09873932,0.2600732
5.931879,0.09922577,0.2600732
5.936392,0.09976103,0.2600732
5.940775,0.1002899,0.2600732
5.945257,0.1007445,0.2600732
5.949803,0.1012212,0.2600732
5.954235,0.1017516,0.2600732
5.958771,0.1022173,0.2600732
5.963556,0.1026649,0.2600732
5.968171,0.1032352,0.2600732
5.972624,0.1037859,0.2600732
5.977078,0.1042854,0.2600732
5.981571,0.1179057,0.2625376
5.987101,0.1183409,0.2625376
5.991558,0.1192679,0.2625376
5.996274,0.1198385,0.2625376
6.00109,0.1204731,0.2625376
6.005664,0.1211706,0.2625376
6.010172,0.1218127,0.2625376
6.014581,0.1224507,0.2625376
6.01917,0.1230449,0.2625376
6.023596,0.1237025,0.2625376
6.028194,0.124307,0.2625376
6.03277,0.124955,0.2625376
6.037275,0.1256051,0.2625376
6.041707,0.1262467,0.2625376
6.046364,0.1268627,0.2625376
6.050961,0.1137497,0.2645463
6.056377,0.1142843,0.2645463
6.060862,0.1150304,0.2645463
6.065566,0.115596,0.2645463
6.069991,0.1162149,0.2645463
6.074526,0.1167835,0.2645463
6.079082,0.1173713,0.2645463
6.083896,0.1179603,0.2645463
6.088494,0.118589,0.2645463
6.092959,0.1191901,0.2645463
6.097499,0.1197766,0.2645463
6.102048,0.1203737,0.2645463
6.106547,0.1209718,0.2645463
6.110998,0.1215645,0.2645463
6.115606,0.1118948,0.2607782
6.121341,0.1124802,0.2607782
6.125868,0.1130226,0.2607782
6.13036,0.1135232,0.2607782
6.134984,0.114035,0.2607782
6.139471,0.1145384,0.2607782
6.144056,0.1150507,0.2607782
6.148703,0.1155719,0.2607782
6.153046,0.1160572,0.2607782
6.157393,0.1165468,0.2607782
6.161886,0.1170571,0.2607782
6.166471,0.1175788,0.2607782
6.171173,0.1181166,0.2607782
6.175702,0.1186211,0.2607782
6.180187,0.1168697,0.2607042
6.18565,0.117665,0.2607042
6.190093,0.1181024,0.2607042
6.194557,0.1186695,0.2607042
6.199062,0.1192454,0.2607042
6.203483,0.1197948,0.2607042
6.208094,0.1204093,0.2607042
6.21278,0.1210185,0.2607042
6.217277,0.1215607,0.2607042
6.221766,0.1221334,0.2607042
6.226473,0.1227773,0.2607042
6.231104,0.1233566,0.2607042
6.235557,0.1238931,0.2607042
6.240032,0.1244746,0.2607042
6.244596,0.1250831,0.2607042
6.249059,0.1215682,0.2598825
6.254451,0.1224238,0.2598825
6.259024,0.1227491,0.2598825
6.26357,0.1232742,0.2598825
6.268194,0.1238369,0.2598825
6.272587,0.124289,0.2598825
6.277064,0.1248394,0.2598825
6.281691,0.1254274,0.2598825
6.286189,0.125919,0.2598825
6.290662,0.1264393,0.2598825
6.295153,0.1269758,0.2598825
6.299689,0.1275274,0.2598825
6.304138,0.1280251,0.2598825
6.309011,0.1287519,0.2598825
6.314216,0.1209161,0.264273
6.319869,0.12171,0.264273
6.324463,0.1218224,0.264273
6.329057,0.1223335,0.264273
6.333663,0.1228518,0.264273
6.338054,0.1232568,0.264273
6.342883,0.1239729,0.264273
6.347982,0.1246563,0.264273
6.352996,0.1251808,0.264273
6.357902,0.1256831,0.264273
6.363067,0.1263794,0.264273
6.367973,0.1268114,0.264273
6.372504,0.1271469,0.264273
6.377117,0.1277044,0.264273
6.381865,0.1241073,0.2621492
6.38813,0.1255084,0.2621492
6.392567,0.1250851,0.2621492
6.397078,0.1256038,0.2621492
6.401567,0.1260751,0.2621492
6.406283,0.1266958,0.2621492
6.410867,0.1271198,0.2621492
6.415386,0.1275712,0.2621492
6.419903,0.1280567,0.2621492
6.42443,0.1285493,0.2621492
6.429096,0.1291281,0.2621492
6.433659,0.1295625,0.2621492
6.438094,0.1299683,0.2621492
6.442604,0.1304984,0.2621492
6.447058,0.1398895,0.2638057
6.452464,0.1409893,0.2638057
6.456904,0.140821,0.2638057
6.461471,0.1413401,0.2638057
6.466164,0.1418737,0.2638057
6.471339,0.1426851,0.2638057
6.475766,0.1426229,0.2638057
6.480162,0.1430271,0.2638057
6.484815,0.1436488,0.2638057
6.489867,0.1444109,0.2638057
6.495203,0.1451254,0.2638057
6.499763,0.145017,0.2638057
6.504298,0.1454378,0.2638057
6.508917,0.1459455,0.2638057
6.513388,0.1376353,0.2675413
6.518863,0.1389608,0.2675413
6.523338,0.1386181,0.2675413
6.527861,0.1391062,0.2675413
6.532509,0.1396691,0.2675413
6.537093,0.1400738,0.2675413
6.541624,0.1404809,0.2675413
6.546274,0.1410428,0.2675413
6.551096,0.1416673,0.2675413
6.555554,0.1418025,0.2675413
6.560178,0.142404,0.2675413
6.564713,0.1427789,0.2675413
6.569257,0.1432382,0.2675413
6.573687,0.1435777,0.2675413
6.578189,0.1440907,0.2675413
6.582769,0.1547181,0.2619847
6.588216,0.1561905,0.2619847
6.592671,0.1557342,0.2619847
6.597342,0.1564861,0.2619847
6.601887,0.1568884,0.2619847
6.606365,0.1573388,0.2619847
6.610753,0.1577562,0.2619847
6.615195,0.158325,0.2619847
6.619668,0.1588742,0.2619847
6.624103,0.1593466,0.2619847
6.628709,0.1600596,0.2619847
6.63337,0.1606549,0.2619847
6.637805,0.1609264,0.2619847
6.642297,0.1615069,0.2619847
6.646971,0.1545552,0.2547145
6.652377,0.1560481,0.2547145
6.656709,0.1553306,0.2547145
6.661265,0.156138,0.2547145
6.665908,0.1568004,0.2547145
6.670465,0.1572468,0.2547145
6.674948,0.1576996,0.2547145
6.679504,0.1583363,0.2547145
6.684063,0.1588882,0.2547145
6.688442,0.1591961,0.2547145
6.692782,0.15967,0.2547145
6.697165,0.1602505,0.2547145
6.701552,0.1607809,0.2547145
6.706151,0.161597,0.2547145
6.710552,0.1618774,0.2547145
6.715061,0.1593546,0.2537638
6.720379,0.1609319,0.2537638
6.724815,0.1604349,0.2537638
6.729384,0.1611412,0.2537638
6.734002,0.1617538,0.2537638
6.738464,0.1621058,0.2537638
6.742857,0.162551,0.2537638
6.747318,0.1631675,0.2537638
6.751853,0.1638024,0.2537638
6.756281,0.1642016,0.2537638
6.760799,0.1648548,0.2537638
6.765373,0.165473,0.2537638
6.769754,0.1657547,0.2537638
6.774082,0.1662076,0.2537638
6.778571,0.1669461,0.2537638
6.783068,0.1703504,0.2578601
6.788527,0.1722089,0.2578601
6.793076,0.1716034,0.2578601
6.797674,0.1722166,0.2578601
6.80218,0.1726376,0.2578601
6.806664,0.1731455,0.2578601
6.811275,0.1738599,0.2578601
6.815904,0.1744375,0.2578601
6.820363,0.1747435,0.2578601
6.824849,0.1753156,0.2578601
6.829389,0.1759274,0.2578601
6.833971,0.1765277,0.2578601
6.838381,0.1768211,0.2578601
6.842794,0.1773475,0.2578601
6.847384,0.1837713,0.2504492
6.852749,0.1854575,0.2504492
6.857225,0.1845892,0.2504492
6.86177,0.1851481,0.2504492
6.866478,0.1858694,0.2504492
6.871087,0.18618,0.2504492
6.875715,0.1866755,0.2504492
6.880268,0.1870155,0.2504492
6.884689,0.1872566,0.2504492
6.8892,0.1878454,0.2504492
6.893681,0.1882444,0.2504492
6.898294,0.188911,0.2504492
6.902752,0.1891099,0.2504492
6.907205,0.1895416,0.2504492
6.911897,0.1903877,0.2504492
6.916567,0.2076281,0.2579433
6.922097,0.2096118,0.2579433
6.926666,0.2085142,0.2579433
6.931269,0.2090528,0.2579433
6.935916,0.2096108,0.2579433
6.940446,0.2098897,0.2579433
6.945093,0.2105669,0.2579433
6.949687,0.2109574,0.2579433
6.954128,0.2111584,0.2579433
6.958585,0.2116482,0.2579433
6.963325,0.2126212,0.2579433
6.967959,0.2129155,0.2579433
6.97247,0.2131686,0.2579433
6.977204,0.2140412,0.2579433
6.98187,0.2229951,0.2586159
6.988134,0.2265171,0.2586159
6.992671,0.2238471,0.2586159
6.997169,0.2242355,0.2586159
7.001681,0.2247219,0.2586159
7.006173,0.225138,0.2586159
7.01066,0.2255856,0.2586159
7.015184,0.2261104,0.2586159
7.019662,0.2264758,0.2586159
7.024189,0.2270222,0.2586159
7.028944,0.2279248,0.2586159
7.033677,0.2283572,0.2586159
7.038151,0.2283139,0.2586159
7.042708,0.2289242,0.2586159
7.0473,0.2280139,0.2532984
7.052998,0.2306855,0.2532984
7.057561,0.2289143,0.2532984
7.062169,0.2294332,0.2532984
7.066896,0.2301088,0.2532984
7.07152,0.2303388,0.2532984
7.075959,0.2303895,0.2532984
7.081313,0.2326974,0.2532984
7.08656,0.2329712,0.2532984
7.091086,0.2319456,0.2532984
7.095726,0.232599,0.2532984
7.100266,0.2328172,0.2532984
7.104943,0.2335197,0.2532984
7.109493,0.2336775,0.2532984
7.114097,0.2317552,0.249254
7.119693,0.2342704,0.249254
7.124139,0.2323829,0.249254
7.128764,0.2331789,0.249254
7.13339,0.2336176,0.249254
7.13834,0.2347383,0.249254
7.142969,0.234519,0.249254
7.147595,0.2349451,0.249254
7.152042,0.2349903,0.249254
7.156508,0.235443,0.249254
7.161094,0.236115,0.249254
7.165653,0.2364825,0.249254
7.170043,0.2365317,0.249254
7.174468,0.237007,0.249254
7.179104,0.2378778,0.249254
7.183869,0.242564,0.2437283
7.189443,0.2447809,0.2437283
7.193966,0.242931,0.2437283
7.198668,0.2437229,0.2437283
7.203185,0.2437223,0.2437283
7.207777,0.2442822,0.2437283
7.21237,0.2446865,0.2437283
7.217002,0.2451679,0.2437283
7.221843,0.2460436,0.2437283
7.226577,0.2462163,0.2437283
7.231195,0.2463539,0.2437283
7.235768,0.2466448,0.2437283
7.240292,0.2469196,0.2437283
7.24582,0.2496302,0.2437283
7.25027,0.2729464,0.2482854
7.256534,0.277802,0.2482854
7.261053,0.2740917,0.2482854
7.265688,0.2747995,0.2482854
7.270092,0.2746543,0.2482854
7.274559,0.2752196,0.2482854
7.27947,0.2767295,0.2482854
7.283875,0.2759177,0.2482854
7.2882,0.2761181,0.2482854
7.292779,0.2771469,0.2482854
7.297406,0.2776803,0.2482854
7.302156,0.2784082,0.2482854
7.306583,0.2780148,0.2482854
7.311092,0.2786171,0.2482854
7.315666,0.2683895,0.2512091
7.321312,0.2714462,0.2512091
7.325875,0.2691554,0.2512091
7.330541,0.2697721,0.2512091
7.335084,0.2698272,0.2512091
7.339614,0.2701433,0.2512091
7.344174,0.2705695,0.2512091
7.3488,0.2710855,0.2512091
7.35325,0.2709898,0.2512091
7.357677,0.2712707,0.2512091
7.362399,0.2723645,0.2512091
7.366964,0.272312,0.2512091
7.371443,0.2724349,0.2512091
7.382016,0.2675509,0.2486828
7.39148,0.2653888,0.2486828
7.400253,0.2642374,0.2486828
7.408412,0.2632291,0.2486828
7.416614,0.2638991,0.2486828
7.425358,0.2658843,0.2486828
7.434634,0.2678826,0.2486828
7.443514,0.2674297,0.2486828
7.467037,0.2869051,0.2522176
7.474081,0.2441543,0.2522176
7.48003,0.2417517,0.2522176
7.486021,0.2421626,0.2522176
7.491879,0.2421366,0.2522176
7.497787,0.242558,0.2522176
7.503407,0.2421215,0.2522176
7.509068,0.2425093,0.2522176
7.514827,0.2289659,0.251822
7.521554,0.2316695,0.251822
7.5263,0.2271041,0.251822
7.530853,0.2268685,0.251822
7.535253,0.2267219,0.251822
7.539703,0.227071,0.251822
7.544278,0.2276036,0.251822
7.548971,0.2281265,0.251822
7.553481,0.2279009,0.251822
7.557983,0.2281063,0.251822
7.562677,0.2288055,0.251822
7.5675,0.2293584,0.251822
7.572023,0.2288373,0.251822
7.576462,0.2288416,0.251822
7.581117,0.2723365,0.2611332
7.58656,0.2748433,0.2611332
7.590973,0.2724259,0.2611332
7.59548,0.2730143,0.2611332
7.599956,0.2732607,0.2611332
7.604481,0.2737267,0.2611332
7.608996,0.2740276,0.2611332
7.613572,0.2745257,0.2611332
7.618065,0.2746285,0.2611332
7.622516,0.274832,0.2611332
7.627073,0.2754454,0.2611332
7.631556,0.2755615,0.2611332
7.636018,0.2758186,0.2611332
7.640415,0.2759483,0.2611332
7.644866,0.2764081,0.2611332
7.649502,0.2775426,0.2626892
7.655026,0.280387,0.2626892
7.659593,0.2780384,0.2626892
7.664295,0.2787352,0.2626892
7.668966,0.2789645,0.2626892
7.67347,0.2787997,0.2626892
7.677967,0.2790793,0.2626892
7.682569,0.2796777,0.2626892
7.68709,0.2797493,0.2626892
7.691561,0.2798977,0.2626892
7.696063,0.2802777,0.2626892
7.701269,0.2826033,0.2626892
7.705761,0.2808636,0.2626892
7.710163,0.2808871,0.2626892
7.714821,0.2622833,0.2634043
7.720277,0.2647731,0.2634043
7.724737,0.262181,0.2634043
7.729208,0.2624184,0.2634043
7.734467,0.2648702,0.2634043
7.739893,0.2655882,0.2634043
7.744469,0.2633846,0.2634043
7.749075,0.2636724,0.2634043
7.753699,0.2639208,0.2634043
7.758228,0.2638482,0.2634043
7.762778,0.2640968,0.2634043
7.767495,0.2647692,0.2634043
7.772004,0.2643631,0.2634043
7.776468,0.2644189,0.2634043
7.781114,0.2612103,0.2639279
7.786695,0.2641013,0.2639279
7.791188,0.261185,0.2639279
7.795767,0.2616135,0.2639279
7.800359,0.2618318,0.2639279
7.804897,0.2618563,0.2639279
7.809361,0.2618161,0.2639279
7.813866,0.2621081,0.2639279
7.818397,0.2623518,0.2639279
7.822843,0.2622719,0.2639279
7.827484,0.2630033,0.2639279
7.832097,0.263089,0.2639279
7.836671,0.263143,0.2639279
7.841144,0.2630078,0.2639279
7.845695,0.263394,0.2639279
7.850384,0.2683193,0.2625455
7.855887,0.2708945,0.2625455
7.860358,0.2680472,0.2625455
7.864853,0.2682801,0.2625455
7.869397,0.268582,0.2625455
7.873803,0.2683358,0.2625455
7.878276,0.2686845,0.2625455
7.882797,0.2689787,0.2625455
7.888014,0.271192,0.2625455
7.892362,0.2687872,0.2625455
7.897004,0.2697982,0.2625455
7.901565,0.2697069,0.2625455
7.906021,0.2695372,0.2625455
7.910486,0.2697025,0.2625455
7.915062,0.2755585,0.2557178
7.920505,0.2783186,0.2557178
7.925021,0.2756959,0.2557178
7.929581,0.2759711,0.2557178
7.934088,0.275952,0.2557178
7.938589,0.2760705,0.2557178
7.943167,0.2764377,0.2557178
7.947806,0.2767566,0.2557178
7.95225,0.2762994,0.2557178
7.956666,0.2763403,0.2557178
7.961191,0.2767913,0.2557178
7.965864,0.2773613,0.2557178
7.970254,0.2766317,0.2557178
7.974846,0.2773571,0.2557178
7.979416,0.2774082,0.2557178
7.983958,0.269191,0.2554591
7.989393,0.2719815,0.2554591
7.993965,0.2695163,0.2554591
7.998763,0.2702965,0.2554591
8.003286,0.2695817,0.2554591
8.007773,0.2695721,0.2554591
8.012242,0.2696131,0.2554591
8.016999,0.2705685,0.2554591
8.021584,0.270147,0.2554591
8.02617,0.2702446,0.2554591
8.030684,0.2701126,0.2554591
8.035054,0.2697646,0.2554591
8.039406,0.2697909,0.2554591
8.043885,0.270248,0.2554591
8.048361,0.2961307,0.2605128
8.053659,0.2988004,0.2605128
8.058144,0.296301,0.2605128
8.062779,0.296836,0.2605128
8.067357,0.2967125,0.2605128
8.07191,0.2966903,0.2605128
8.076561,0.2970524,0.2605128
8.081179,0.2969972,0.2605128
8.085793,0.2970382,0.2605128
8.09032,0.2968015,0.2605128
8.094849,0.2968522,0.2605128
8.099488,0.2972392,0.2605128
8.104051,0.2970329,0.2605128
8.108564,0.2969115,0.2605128
8.113097,0.2970049,0.2605128
8.117663,0.3042238,0.2597808
8.123044,0.3068521,0.2597808
8.127683,0.3044913,0.2597808
8.13226,0.3043046,0.2597808
8.136779,0.3041264,0.2597808
8.141325,0.3042201,0.2597808
8.145964,0.3045174,0.2597808
8.15125,0.3065917,0.2597808
8.155671,0.3038191,0.2597808
8.160155,0.3040135,0.2597808
8.164662,0.3040799,0.2597808
8.169189,0.3041312,0.2597808
8.173659,0.3039329,0.2597808
8.178156,0.3040008,0.2597808
8.182693,0.2995798,0.2610498
8.18818,0.3025787,0.2610498
8.192792,0.2997604,0.2610498
8.197383,0.2996642,0.2610498
8.201964,0.2995977,0.2610498
8.206503,0.2994303,0.2610498
8.211058,0.2994401,0.2610498
8.215563,0.2992439,0.2610498
8.220102,0.2993117,0.2610498
8.224689,0.2994118,0.2610498
8.229286,0.2994,0.2610498
8.233891,0.2993701,0.2610498
8.238408,0.2990408,0.2610498
8.243003,0.2992281,0.2610498
8.247601,0.3190662,0.2590232
8.253067,0.3217928,0.2590232
8.257529,0.3184091,0.2590232
8.262194,0.3189663,0.2590232
8.266985,0.3192686,0.2590232
8.271534,0.3183714,0.2590232
8.276102,0.3183199,0.2590232
8.280781,0.3185663,0.2590232
8.285359,0.3181205,0.2590232
8.289865,0.3177659,0.2590232
8.294355,0.3175905,0.2590232
8.298976,0.3178901,0.2590232
8.303496,0.3174396,0.2590232
8.308035,0.3173653,0.2590232
8.313006,0.3186269,0.2590232
8.318124,0.3192195,0.2639305
8.323593,0.3201815,0.2639305
8.32892,0.319538,0.2639305
8.33437,0.319743,0.2639305
8.338822,0.3163496,0.2639305
8.343304,0.316279,0.2639305
8.34798,0.3167326,0.2639305
8.35235,0.3155854,0.2639305
8.356795,0.3156521,0.2639305
8.361279,0.3156006,0.2639305
8.365859,0.3157334,0.2639305
8.370499,0.3157376,0.2639305
8.375068,0.3153234,0.2639305
8.379771,0.3155594,0.2639305
8.384295,0.3184386,0.2647223
8.389709,0.3211624,0.2647223
8.394345,0.3184799,0.2647223
8.39887,0.3179666,0.2647223
8.403365,0.3177213,0.2647223
8.407837,0.3174915,0.2647223
8.412375,0.3175436,0.2647223
8.41697,0.3175638,0.2647223
8.421533,0.3172951,0.2647223
8.426068,0.3170387,0.2647223
8.4306,0.3168551,0.2647223
8.435195,0.3168836,0.2647223
8.439709,0.3164458,0.2647223
8.444263,0.3163977,0.2647223
8.449023,0.3005762,0.267029
8.454458,0.3024139,0.267029
8.459024,0.2994808,0.267029
8.463559,0.2991599,0.267029
8.468165,0.299143,0.267029
8.472627,0.2984666,0.267029
8.477059,0.298149,0.267029
8.481465,0.2978316,0.267029
8.485882,0.2976325,0.267029
8.490223,0.2971658,0.267029
8.494769,0.2975498,0.267029
8.499516,0.2979047,0.267029
8.504063,0.2970408,0.267029
8.508578,0.2966911,0.267029
8.513097,0.2964443,0.267029
8.517453,0.3078709,0.2690892
8.522831,0.3108386,0.2690892
8.527507,0.3084124,0.2690892
8.532198,0.3082384,0.2690892
8.536659,0.3073024,0.2690892
8.541099,0.3070212,0.2690892
8.545823,0.3076819,0.2690892
8.550466,0.3071949,0.2690892
8.555015,0.3066742,0.2690892
8.559575,0.3064827,0.2690892
8.564166,0.3063379,0.2690892
8.568682,0.3058747,0.2690892
8.573195,0.305628,0.2690892
8.577768,0.3055728,0.2690892
8.582401,0.2982992,0.2673925
8.587921,0.3007526,0.2673925
8.592373,0.2972214,0.2673925
8.596797,0.2968991,0.2673925
8.601363,0.2970895,0.2673925
8.605783,0.2963962,0.2673925
8.610305,0.2964633,0.2673925
8.614882,0.2963765,0.2673925
8.619467,0.2961417,0.2673925
8.623972,0.2956415,0.2673925
